file_name,max,min,one_sigma1,one_sigma2,outlier_cnt_mean,div60,peak,tail,date,class,label_first,label_second,label_third,label_fourth,real_label,log_label,cam
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190603/cam3(10^1=21.5) (10^2=178)/104_bioref_240_2_cam3.tif,28.03266666666667,28.008972222222226,28.0263321374742,28.01488665882209,20,2.0826431720679,7972855,19.0,190603,3,0,,1.0,,17800.0,4.250420002308894,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190603/cam3(10^1=21.5) (10^2=178)/107_bioref_240_1_cam3.tif,32.33508333333333,32.01782222222222,32.23130653931855,32.10830466438516,17,215.57698416435198,1907202,139.0,190603,6,1,6.0,,,17800000.0,7.250420002308894,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190603/cam3(10^1=21.5) (10^2=178)/103_bioref_120_1_cam3.tif,27.708141666666666,27.68314444444445,27.696968188755484,27.687648385318575,18,2.1667441242283942,7991333,18.0,190603,2,0,,0.0,2.0,1780.0,3.2504200023088936,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190603/cam3(10^1=21.5) (10^2=178)/103_bioref_0_1_cam3.tif,28.207916666666666,28.17464444444445,28.199136797219953,28.18274801759487,22,3.1918936481481435,7946713,19.0,190603,2,0,,0.0,2.0,1780.0,3.2504200023088936,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190603/cam3(10^1=21.5) (10^2=178)/104_bioref_240_1_cam3.tif,28.01381944444445,27.99531666666667,28.008123664834685,27.999691705535678,21,2.092148814814809,7966553,18.0,190603,3,0,,1.0,,17800.0,4.250420002308894,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190603/cam3(10^1=21.5) (10^2=178)/107_bioref_240_3_cam3.tif,32.45906111111111,32.118472222222216,32.327179266772426,32.16624064063497,22,212.78768294984528,1902014,149.0,190603,6,1,6.0,,,17800000.0,7.250420002308894,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190603/cam3(10^1=21.5) (10^2=178)/104_bioref_120_2_cam3.tif,26.71141111111111,26.69031944444445,26.705462981576115,26.695872851757212,20,2.1255960023148144,8023953,16.0,190603,3,0,,1.0,,17800.0,4.250420002308894,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190603/cam3(10^1=21.5) (10^2=178)/101_bioref_240_1_cam3.tif,26.155630555555554,26.141197222222214,26.15039936690587,26.143769707168197,19,1.769194242283951,8224540,17.0,190603,0,0,,0.0,0.0,21.5,1.3324384599156054,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190603/cam3(10^1=21.5) (10^2=178)/106_bioref_120_1_cam3.tif,26.401511111111112,26.31041111111111,26.37571417566595,26.3275726761859,19,24.016624580246905,3920938,53.0,190603,5,1,5.0,,,1780000.0,6.250420002308894,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190603/cam3(10^1=21.5) (10^2=178)/104_bioref_120_1_cam3.tif,26.678358333333332,26.659002777777786,26.673019647496165,26.66361442657791,25,2.132004160493824,8019979,18.0,190603,3,0,,1.0,,17800.0,4.250420002308894,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190530/cam3(10^1=22.5) (10^2=158.5)/106_bioref_240_2_cam3.tif,28.977166666666665,28.87133888888889,28.941518538527927,28.885846831842446,20,28.695967544753184,4867980,49.0,190530,5,1,5.0,,,1585000.0,6.200029266553769,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190530/cam3(10^1=22.5) (10^2=158.5)/106_bioref_120_3_cam3.tif,26.607325,26.505030555555557,26.58582338593533,26.53600568813875,24,24.15401858024693,4246985,58.0,190530,5,1,5.0,,,1585000.0,6.200029266553769,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190530/cam3(10^1=22.5) (10^2=158.5)/102_bioref_240_3_cam3.tif,25.192897222222214,25.170991666666666,25.184652268276768,25.175387176167675,21,1.6500529058641966,8330023,17.0,190530,1,0,,0.0,1.0,158.5,2.2000292665537704,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190530/cam3(10^1=22.5) (10^2=158.5)/105_bioref_0_2_cam3.tif,31.489166666666666,31.44465,31.47526717881661,31.456155876738944,18,15.158787943672849,6621031,25.0,190530,4,1,4.0,,,158500.0,5.20002926655377,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190530/cam3(10^1=22.5) (10^2=158.5)/106_bioref_0_3_cam3.tif,26.524425,26.462947222222233,26.50729980751841,26.48352926655567,17,13.602675532407394,4315459,49.0,190530,5,1,5.0,,,1585000.0,6.200029266553769,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190530/cam3(10^1=22.5) (10^2=158.5)/106_bioref_120_2_cam3.tif,26.533705555555557,26.422522222222234,26.51011565243672,26.460867310526233,20,23.79482288271605,4236640,54.0,190530,5,1,5.0,,,1585000.0,6.200029266553769,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190530/cam3(10^1=22.5) (10^2=158.5)/101_bioref_240_3_cam3.tif,28.09929444444445,28.07853888888889,28.0927416664652,28.084422315016283,18,1.8152293989197543,8070746,16.0,190530,0,0,,0.0,0.0,22.5,1.3521825181113625,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190530/cam3(10^1=22.5) (10^2=158.5)/105_bioref_120_2_cam3.tif,30.59583611111111,30.56145,30.58641894353223,30.570517352764078,19,5.258625254629639,6384922,29.0,190530,4,1,4.0,,,158500.0,5.20002926655377,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190530/cam3(10^1=22.5) (10^2=158.5)/104_bioref_0_3_cam3.tif,29.219677777777786,29.179116666666665,29.209291538155465,29.18872670258528,21,2.6184267785493898,7824010,20.0,190530,3,0,,1.0,,15850.0,4.20002926655377,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190530/cam3(10^1=22.5) (10^2=158.5)/102_bioref_120_2_cam3.tif,25.21518888888889,25.195597222222233,25.209456307811926,25.200983877373265,16,1.6958502978395054,8319704,15.0,190530,1,0,,0.0,1.0,158.5,2.2000292665537704,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190530/cam3(10^1=22.5) (10^2=158.5)/106_bioref_0_1_cam3.tif,26.637566666666668,26.55895833333333,26.613758075177717,26.580878221118574,21,12.969078442901205,4417307,45.0,190530,5,1,5.0,,,1585000.0,6.200029266553769,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190530/cam3(10^1=22.5) (10^2=158.5)/102_bioref_120_3_cam3.tif,25.21331944444445,25.194038888888887,25.21033909381433,25.200066554333834,27,1.6926657893518535,8322209,16.0,190530,1,0,,0.0,1.0,158.5,2.2000292665537704,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190530/cam3(10^1=22.5) (10^2=158.5)/105_bioref_240_1_cam3.tif,30.630927777777767,30.590038888888888,30.619947878762503,30.6015458249412,24,5.247490975308646,7044413,25.0,190530,4,1,4.0,,,158500.0,5.20002926655377,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190530/cam3(10^1=22.5) (10^2=158.5)/107_bioref_240_2_cam3.tif,29.470336111111113,29.19526388888889,29.439869782041978,29.30465114388393,20,188.50470641666658,2005026,124.0,190530,6,1,6.0,,,15850000.0,7.200029266553769,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190530/cam3(10^1=22.5) (10^2=158.5)/107_bioref_120_1_cam3.tif,30.56411666666667,30.22235833333333,30.46431383495868,30.31902699837465,22,198.093528824846,1705202,146.0,190530,6,1,6.0,,,15850000.0,7.200029266553769,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190530/cam3(10^1=22.5) (10^2=158.5)/105_bioref_0_3_cam3.tif,31.4439,31.36425833333333,31.422574605360193,31.384374653899066,22,15.444906007716046,6582829,23.0,190530,4,1,4.0,,,158500.0,5.20002926655377,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190530/cam3(10^1=22.5) (10^2=158.5)/104_bioref_0_1_cam3.tif,29.308927777777786,29.272125,29.29830066619617,29.281803500470506,18,2.7963205918209817,7825990,19.0,190530,3,0,,1.0,,15850.0,4.20002926655377,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190530/cam3(10^1=22.5) (10^2=158.5)/107_bioref_0_1_cam3.tif,29.8831,29.66728333333333,29.831502962775826,29.749884537224172,17,102.66914700848749,1668039,130.0,190530,6,1,6.0,,,15850000.0,7.200029266553769,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190530/cam3(10^1=22.5) (10^2=158.5)/104_bioref_240_3_cam3.tif,27.458686111111113,27.436416666666666,27.450676392669173,27.4417339777012,20,2.0510059629629604,8061510,17.0,190530,3,0,,1.0,,15850.0,4.20002926655377,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190530/cam3(10^1=22.5) (10^2=158.5)/102_bioref_240_2_cam3.tif,25.24526944444445,25.224369444444445,25.238476869642376,25.2308733155428,18,1.6554608641975344,8325869,17.0,190530,1,0,,0.0,1.0,158.5,2.2000292665537704,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190530/cam3(10^1=22.5) (10^2=158.5)/105_bioref_120_3_cam3.tif,30.564102777777766,30.526430555555557,30.55247754153747,30.53469375475883,19,5.227622992283943,6411601,25.0,190530,4,1,4.0,,,158500.0,5.20002926655377,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190530/cam3(10^1=22.5) (10^2=158.5)/103_bioref_240_3_cam3.tif,29.18763333333333,29.16699166666667,29.179581854960734,29.171005367261486,17,1.8783078456790128,7977887,16.0,190530,2,0,,0.0,2.0,1585.0,3.2000292665537704,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190530/cam3(10^1=22.5) (10^2=158.5)/101_bioref_0_2_cam3.tif,26.126147222222233,26.099397222222233,26.11820972297389,26.109233239989084,16,2.068506544753088,8212960,17.0,190530,0,0,,0.0,0.0,22.5,1.3521825181113625,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190530/cam3(10^1=22.5) (10^2=158.5)/106_bioref_240_1_cam3.tif,28.91285,28.84760833333333,28.89633904403859,28.866116048554005,20,28.76019232484563,4843095,47.0,190530,5,1,5.0,,,1585000.0,6.200029266553769,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190530/cam3(10^1=22.5) (10^2=158.5)/107_bioref_0_2_cam3.tif,29.914527777777767,29.74533611111111,29.860006405220947,29.774224242927204,22,109.15477423996934,1634985,140.0,190530,6,1,6.0,,,15850000.0,7.200029266553769,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190530/cam3(10^1=22.5) (10^2=158.5)/107_bioref_0_3_cam3.tif,29.792175,29.57611111111111,29.72983118905529,29.626585292426192,19,142.1725026836419,1542705,169.0,190530,6,1,6.0,,,15850000.0,7.200029266553769,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190530/cam3(10^1=22.5) (10^2=158.5)/104_bioref_120_3_cam3.tif,29.44084166666667,29.413255555555555,29.435671566521396,29.42322185940453,22,2.2721735347222203,7824480,17.0,190530,3,0,,1.0,,15850.0,4.20002926655377,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190530/cam3(10^1=22.5) (10^2=158.5)/101_bioref_240_2_cam3.tif,28.109330555555548,28.089822222222214,28.105036517794172,28.09571375998361,21,1.8157226458333364,8064744,18.0,190530,0,0,,0.0,0.0,22.5,1.3521825181113625,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190530/cam3(10^1=22.5) (10^2=158.5)/103_bioref_240_1_cam3.tif,29.17935833333333,29.159575,29.17566332716982,29.167331302459807,19,1.880788658950614,7981136,16.0,190530,2,0,,0.0,2.0,1585.0,3.2000292665537704,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190530/cam3(10^1=22.5) (10^2=158.5)/101_bioref_0_1_cam3.tif,26.153194444444445,26.133191666666665,26.143753656061968,26.137284306901,16,2.160876686728394,8223342,16.0,190530,0,0,,0.0,0.0,22.5,1.3521825181113625,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190530/cam3(10^1=22.5) (10^2=158.5)/105_bioref_240_2_cam3.tif,30.62881388888889,30.58683333333333,30.61879288737576,30.596850445957564,24,5.246922064814802,7051436,27.0,190530,4,1,4.0,,,158500.0,5.20002926655377,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190530/cam3(10^1=22.5) (10^2=158.5)/102_bioref_0_2_cam3.tif,24.831888888888887,24.81430833333333,24.827110993102444,24.81866752541608,19,2.029276037037038,8352535,15.0,190530,1,0,,0.0,1.0,158.5,2.2000292665537704,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190530/cam3(10^1=22.5) (10^2=158.5)/101_bioref_120_1_cam3.tif,35.808769444444444,35.78670833333333,35.802133112668095,35.79204614659119,19,2.4549740509259323,7535008,37.0,190530,0,0,,0.0,0.0,22.5,1.3521825181113625,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190530/cam3(10^1=22.5) (10^2=158.5)/106_bioref_0_2_cam3.tif,26.61796111111111,26.546441666666666,26.598057164403766,26.56647755781845,21,13.156589340277758,4381652,50.0,190530,5,1,5.0,,,1585000.0,6.200029266553769,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190530/cam3(10^1=22.5) (10^2=158.5)/101_bioref_120_2_cam3.tif,35.755491666666664,35.73652222222222,35.75139487399181,35.741665959341525,21,2.424411920524696,7539457,19.0,190530,0,0,,0.0,0.0,22.5,1.3521825181113625,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190530/cam3(10^1=22.5) (10^2=158.5)/103_bioref_0_2_cam3.tif,27.731119444444445,27.71279166666667,27.72459655546152,27.71629659268663,25,2.128433569444449,8081815,17.0,190530,2,0,,0.0,2.0,1585.0,3.2000292665537704,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190530/cam3(10^1=22.5) (10^2=158.5)/104_bioref_0_2_cam3.tif,29.39071388888889,29.364538888888887,29.38150828353703,29.371770790537052,18,2.785417944444444,7810254,19.0,190530,3,0,,1.0,,15850.0,4.20002926655377,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190530/cam3(10^1=22.5) (10^2=158.5)/103_bioref_120_3_cam3.tif,28.61004166666667,28.588763888888888,28.60439252184208,28.59595377445423,18,1.9159611419753104,8019634,17.0,190530,2,0,,0.0,2.0,1585.0,3.2000292665537704,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190530/cam3(10^1=22.5) (10^2=158.5)/106_bioref_240_3_cam3.tif,28.95068333333333,28.84511944444445,28.908496970590612,28.86285015903902,17,28.44296973070996,4865484,47.0,190530,5,1,5.0,,,1585000.0,6.200029266553769,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190530/cam3(10^1=22.5) (10^2=158.5)/103_bioref_0_3_cam3.tif,27.739358333333332,27.716602777777766,27.731841965990558,27.72111710808352,21,2.0765064861111124,8081831,18.0,190530,2,0,,0.0,2.0,1585.0,3.2000292665537704,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190530/cam3(10^1=22.5) (10^2=158.5)/105_bioref_240_3_cam3.tif,30.591847222222214,30.556477777777786,30.582770032249627,30.56824904182443,22,5.259493507716042,7058432,23.0,190530,4,1,4.0,,,158500.0,5.20002926655377,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190530/cam3(10^1=22.5) (10^2=158.5)/102_bioref_0_1_cam3.tif,24.81873333333333,24.8036,24.815513420269127,24.808087783434573,23,2.7575913695987655,8351773,17.0,190530,1,0,,0.0,1.0,158.5,2.2000292665537704,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190530/cam3(10^1=22.5) (10^2=158.5)/105_bioref_0_1_cam3.tif,31.312775,31.19238055555555,31.281572115676717,31.213917606545497,23,15.376558604166654,6700262,25.0,190530,4,1,4.0,,,158500.0,5.20002926655377,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190530/cam3(10^1=22.5) (10^2=158.5)/103_bioref_120_2_cam3.tif,28.65106111111111,28.62754444444445,28.644514620584737,28.633932601637483,19,1.9504422932098808,8020974,17.0,190530,2,0,,0.0,2.0,1585.0,3.2000292665537704,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190530/cam3(10^1=22.5) (10^2=158.5)/102_bioref_120_1_cam3.tif,25.2033,25.18390833333333,25.19689969802259,25.189053357532963,22,1.6972665455246967,8323984,16.0,190530,1,0,,0.0,1.0,158.5,2.2000292665537704,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190530/cam3(10^1=22.5) (10^2=158.5)/107_bioref_120_3_cam3.tif,30.608672222222214,30.207763888888888,30.47651083948327,30.313906197553766,16,200.91627294290168,1708375,150.0,190530,6,1,6.0,,,15850000.0,7.200029266553769,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190530/cam3(10^1=22.5) (10^2=158.5)/103_bioref_240_2_cam3.tif,29.17151388888889,29.14925555555555,29.164364531470298,29.156384450011178,14,1.8799074529320958,7983335,18.0,190530,2,0,,0.0,2.0,1585.0,3.2000292665537704,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190530/cam3(10^1=22.5) (10^2=158.5)/102_bioref_240_1_cam3.tif,25.286930555555557,25.259927777777786,25.280483748827162,25.26876412154321,18,1.6641083433641983,8323314,15.0,190530,1,0,,0.0,1.0,158.5,2.2000292665537704,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190530/cam3(10^1=22.5) (10^2=158.5)/107_bioref_120_2_cam3.tif,30.525502777777767,30.24455833333333,30.441796175637368,30.326030398436703,19,199.27532167206792,1712202,137.0,190530,6,1,6.0,,,15850000.0,7.200029266553769,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190530/cam3(10^1=22.5) (10^2=158.5)/105_bioref_120_1_cam3.tif,30.60400833333333,30.570438888888887,30.592985167835803,30.577474461793827,21,5.147043387345657,6416032,28.0,190530,4,1,4.0,,,158500.0,5.20002926655377,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190530/cam3(10^1=22.5) (10^2=158.5)/101_bioref_120_3_cam3.tif,35.70320555555556,35.68238888888889,35.69504919426688,35.68634460202943,15,2.412880866512348,7536285,19.0,190530,0,0,,0.0,0.0,22.5,1.3521825181113625,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190530/cam3(10^1=22.5) (10^2=158.5)/101_bioref_0_3_cam3.tif,26.28641111111111,26.25668888888889,26.274893889071606,26.261755740558023,23,1.9860014182098769,8213817,15.0,190530,0,0,,0.0,0.0,22.5,1.3521825181113625,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190530/cam3(10^1=22.5) (10^2=158.5)/102_bioref_0_3_cam3.tif,24.793661111111113,24.776127777777766,24.788402792441172,24.778970726077343,22,2.0092762237654287,8359853,16.0,190530,1,0,,0.0,1.0,158.5,2.2000292665537704,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190530/cam3(10^1=22.5) (10^2=158.5)/104_bioref_240_2_cam3.tif,27.470644444444453,27.447705555555554,27.463742281245022,27.455406515051283,15,2.0691075516975284,8051450,19.0,190530,3,0,,1.0,,15850.0,4.20002926655377,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190530/cam3(10^1=22.5) (10^2=158.5)/107_bioref_240_1_cam3.tif,29.49328611111111,29.227113888888887,29.435706505982232,29.333376734758524,15,188.07665757947566,2023775,135.0,190530,6,1,6.0,,,15850000.0,7.200029266553769,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190530/cam3(10^1=22.5) (10^2=158.5)/103_bioref_120_1_cam3.tif,28.67888888888889,28.661080555555557,28.673595404886107,28.66538903955833,21,1.9590819953703715,8017306,17.0,190530,2,0,,0.0,2.0,1585.0,3.2000292665537704,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190530/cam3(10^1=22.5) (10^2=158.5)/103_bioref_0_1_cam3.tif,27.746761111111113,27.728897222222226,27.741266437408296,27.73324976629541,23,2.19234132175926,8080607,16.0,190530,2,0,,0.0,2.0,1585.0,3.2000292665537704,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190530/cam3(10^1=22.5) (10^2=158.5)/104_bioref_240_1_cam3.tif,27.501655555555555,27.474997222222214,27.492652870240512,27.48159425938912,19,2.0853194606481447,8053130,17.0,190530,3,0,,1.0,,15850.0,4.20002926655377,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190530/cam3(10^1=22.5) (10^2=158.5)/107_bioref_240_3_cam3.tif,29.552777777777766,29.2143,29.457348467166465,29.31111162542611,22,186.7709042538582,2010344,114.0,190530,6,1,6.0,,,15850000.0,7.200029266553769,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190530/cam3(10^1=22.5) (10^2=158.5)/104_bioref_120_2_cam3.tif,29.476830555555555,29.45098333333333,29.47028909769982,29.459972846744627,17,2.284341255401233,7819472,19.0,190530,3,0,,1.0,,15850.0,4.20002926655377,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190530/cam3(10^1=22.5) (10^2=158.5)/101_bioref_240_1_cam3.tif,28.132466666666666,28.109938888888887,28.125025940611405,28.114281374203404,22,1.8103493557098762,8066219,19.0,190530,0,0,,0.0,0.0,22.5,1.3521825181113625,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190530/cam3(10^1=22.5) (10^2=158.5)/106_bioref_120_1_cam3.tif,26.541105555555557,26.434627777777767,26.528073999084377,26.483798500915622,17,23.811581434413572,4193676,55.0,190530,5,1,5.0,,,1585000.0,6.200029266553769,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190530/cam3(10^1=22.5) (10^2=158.5)/104_bioref_120_1_cam3.tif,29.53108333333333,29.506752777777766,29.52326225239663,29.512688117973767,17,2.314886654320984,7813141,17.0,190530,3,0,,1.0,,15850.0,4.20002926655377,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190605_2/cam3(10^1=27) (10^2=205.5)/106_bioref_240_2_cam3.tif,33.22380555555556,33.140436111111114,33.206773362016136,33.16025247131718,22,35.84880158873457,4266141,46.0,190605,5,1,5.0,,,2055000.0,6.312811826212088,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190605_2/cam3(10^1=27) (10^2=205.5)/106_bioref_120_3_cam3.tif,30.13333888888889,29.99513888888889,30.094217711853233,30.018332658517146,21,30.315977936728416,4093487,52.0,190605,5,1,5.0,,,2055000.0,6.312811826212088,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190605_2/cam3(10^1=27) (10^2=205.5)/102_bioref_240_3_cam3.tif,31.139302777777786,31.113580555555554,31.12981606817172,31.11918457997643,20,2.2143137646604902,7801277,16.0,190605,1,0,,0.0,1.0,205.5,2.312811826212088,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190605_2/cam3(10^1=27) (10^2=205.5)/105_bioref_0_2_cam3.tif,30.042236111111112,30.00429166666667,30.03405183457529,30.01368501727657,22,3.830603908950616,6726777,23.0,190605,4,1,4.0,,,205500.0,5.312811826212088,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190605_2/cam3(10^1=27) (10^2=205.5)/106_bioref_0_3_cam3.tif,31.50800555555556,31.425066666666666,31.47992096766789,31.44479171751729,17,22.39600966435185,3489407,65.0,190605,5,1,5.0,,,2055000.0,6.312811826212088,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190605_2/cam3(10^1=27) (10^2=205.5)/106_bioref_120_2_cam3.tif,29.97841111111111,29.883941666666665,29.95277961866218,29.90895880726375,20,30.911131077932065,4049907,53.0,190605,5,1,5.0,,,2055000.0,6.312811826212088,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190605_2/cam3(10^1=27) (10^2=205.5)/101_bioref_240_3_cam3.tif,26.83071666666667,26.81244166666667,26.825138370575328,26.816829222017265,19,1.7197930586419763,8172224,18.0,190605,0,0,,0.0,0.0,27.0,1.4313637641589874,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190605_2/cam3(10^1=27) (10^2=205.5)/105_bioref_120_2_cam3.tif,28.20406388888889,28.1515,28.188476004857893,28.167330013660607,18,4.748551392746908,7078014,23.0,190605,4,1,4.0,,,205500.0,5.312811826212088,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190605_2/cam3(10^1=27) (10^2=205.5)/104_bioref_0_3_cam3.tif,27.793761111111113,27.759941666666666,27.78533655668117,27.76918492480032,21,2.178856575617282,7917242,19.0,190605,3,0,,1.0,,20550.0,4.312811826212088,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190605_2/cam3(10^1=27) (10^2=205.5)/102_bioref_120_2_cam3.tif,26.796725,26.77363333333333,26.786397890388585,26.777775535537344,19,1.716826530092594,8174025,17.0,190605,1,0,,0.0,1.0,205.5,2.312811826212088,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190605_2/cam3(10^1=27) (10^2=205.5)/106_bioref_0_1_cam3.tif,31.530458333333332,31.440538888888888,31.50421294398688,31.466954185642773,15,20.817116909722237,3568792,60.0,190605,5,1,5.0,,,2055000.0,6.312811826212088,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190605_2/cam3(10^1=27) (10^2=205.5)/102_bioref_120_3_cam3.tif,26.798766666666666,26.77211388888889,26.78818606089931,26.77664412428587,18,1.7145179552469123,8175662,16.0,190605,1,0,,0.0,1.0,205.5,2.312811826212088,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190605_2/cam3(10^1=27) (10^2=205.5)/105_bioref_240_1_cam3.tif,32.81677777777778,32.75736388888889,32.80097684005146,32.77685917846705,19,5.682768148919747,6745193,25.0,190605,4,1,4.0,,,205500.0,5.312811826212088,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190605_2/cam3(10^1=27) (10^2=205.5)/107_bioref_240_2_cam3.tif,27.84311666666667,27.574791666666666,27.78261590070413,27.650488636332927,22,177.47269759490746,1811221,149.0,190605,6,1,6.0,,,20550000.0,7.312811826212088,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190605_2/cam3(10^1=27) (10^2=205.5)/107_bioref_120_1_cam3.tif,30.57035,30.290416666666665,30.498546425762,30.370053481645414,22,195.5453026628087,1378679,178.0,190605,6,1,6.0,,,20550000.0,7.312811826212088,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190605_2/cam3(10^1=27) (10^2=205.5)/105_bioref_0_3_cam3.tif,30.095352777777766,30.06528611111111,30.085401167772023,30.07179096185761,22,4.352629394290116,6472618,25.0,190605,4,1,4.0,,,205500.0,5.312811826212088,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190605_2/cam3(10^1=27) (10^2=205.5)/104_bioref_0_1_cam3.tif,27.67171111111111,27.65428333333333,27.66712306421114,27.658516565418488,20,2.1970779614197493,7937738,18.0,190605,3,0,,1.0,,20550.0,4.312811826212088,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190605_2/cam3(10^1=27) (10^2=205.5)/107_bioref_0_1_cam3.tif,29.53811944444445,29.307677777777766,29.46712843546411,29.36049573120255,18,115.05093853009251,1548574,153.0,190605,6,1,6.0,,,20550000.0,7.312811826212088,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190605_2/cam3(10^1=27) (10^2=205.5)/104_bioref_240_3_cam3.tif,27.258575,27.23188055555556,27.250611124619674,27.23944452352849,18,2.147368426697532,7999111,17.0,190605,3,0,,1.0,,20550.0,4.312811826212088,cam3
